Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
19 DEC 2025,JINDALSAW,EQ,JINDAL SAW LIMITED       ,Listed    ,19 DEC 2025,               1.00,         639508234,            160.90,   102909665015.30 
19 DEC 2025,JINDALSTEL,EQ,JINDAL STEEL LIMITED     ,Listed    ,19 DEC 2025,               1.00,        1020088097,            992.60,  1012539445082.20
19 DEC 2025,JINDRILL,EQ,JINDAL DRILLING IND. LTD ,Listed    ,19 DEC 2025,               5.00,          28981104,            505.70,    14655744292.80  
19 DEC 2025,JINDWORLD,EQ,JINDAL WORLDWIDE LTD     ,Listed    ,19 DEC 2025,               1.00,        1002602000,             29.35,    29426368700.00 
19 DEC 2025,JIOFIN,EQ,JIO FIN SERVICES LTD     ,Listed    ,19 DEC 2025,              10.00,        6353141623,            296.95,  1886565404949.85    
19 DEC 2025,JISLDVREQS,EQ,JAIN DVR EQUITY SHARES   ,Listed    ,19 DEC 2025,               2.00,          19294304,             26.85,      518245005.45
19 DEC 2025,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS  ,Listed    ,19 DEC 2025,               2.00,         714609991,             40.10,    28655860639.10
19 DEC 2025,JITFINFRA,BE,JITF INFRALOGISTICS LTD  ,Listed    ,19 DEC 2025,               2.00,          25703706,            271.85,     6987552476.10 
19 DEC 2025,JIWANRAM,SM,JIWANRAM SHEODUTTRA IND L,Listed    ,19 DEC 2025,              10.00,          24748225,              6.00,      148489350.00  
19 DEC 2025,JKCEMENT,EQ,JK CEMENT LIMITED        ,Listed    ,19 DEC 2025,              10.00,          77268251,           5419.50,   418755286294.50  
19 DEC 2025,JKIL,EQ,JKUMAR INFR.LTD.         ,Listed    ,19 DEC 2025,               5.00,          75665506,            557.50,    42183519595.00      
19 DEC 2025,JKIPL,EQ,JINKUSHAL INDUSTRIES LTD ,Listed    ,19 DEC 2025,              10.00,          38386000,             96.05,     3686207580.00     
19 DEC 2025,JKLAKSHMI,EQ,JK LAKSHMI CEMENT LTD    ,Listed    ,19 DEC 2025,               5.00,         124144426,            783.95,    97323022762.70 
19 DEC 2025,JKPAPER,EQ,JK PAPER LIMITED         ,Listed    ,19 DEC 2025,              10.00,         169402344,            359.35,    60874732316.40   
19 DEC 2025,JKTYRE,EQ,JK TYRE & INDUSTRIES LTD ,Listed    ,19 DEC 2025,               2.00,         274020027,            485.75,   133105228115.25    
19 DEC 2025,JLHL,EQ,JUPITER LIFE LINE HOSP L ,Listed    ,19 DEC 2025,              10.00,          65566022,           1401.40,    91884223230.80      
19 DEC 2025,JMA,EQ,JULLUNDUR MOT AGENCY LTD ,Listed    ,19 DEC 2025,               2.00,          22841054,             79.00,     1804443266.00       
19 DEC 2025,JMFINANCIL,EQ,JM FINANCIAL LIMITED     ,Listed    ,19 DEC 2025,               1.00,         956162340,            142.55,   136310503190.40
19 DEC 2025,JNKINDIA,EQ,JNK INDIA LIMITED        ,Listed    ,19 DEC 2025,               2.00,          55953915,            219.90,    12305384986.80  
19 DEC 2025,JOCIL,EQ,JOCIL LIMITED            ,Listed    ,19 DEC 2025,              10.00,           8881150,            143.85,     1277731050.50     
19 DEC 2025,JPOLYINVST,EQ,JIND POL INV & FIN CO LTD,Listed    ,19 DEC 2025,              10.00,          10511929,           1055.60,    11096392252.40
19 DEC 2025,JPPOWER,EQ,JAIPRAKASH POWER VEN. LTD,Listed    ,19 DEC 2025,              10.00,        6853458827,             17.95,   122951051356.40   
19 DEC 2025,JSFB,EQ,JANA SMALL FIN BANK LTD  ,Listed    ,19 DEC 2025,              10.00,         105226767,            420.20,    44216287493.40      
19 DEC 2025,JSL,EQ,JINDAL STAINLESS LIMITED ,Listed    ,19 DEC 2025,               2.00,         823769588,            802.20,   660827963493.60       
19 DEC 2025,JSLL,EQ,JEENA SIKHO LIFECARE LTD ,Listed    ,19 DEC 2025,               2.00,         124300730,            730.55,    90807898301.50      
19 DEC 2025,JSWCEMENT,EQ,JSW CEMENT LIMITED       ,Listed    ,19 DEC 2025,              10.00,        1363364936,            115.85,   157973095134.30 
19 DEC 2025,JSWENERGY,EQ,JSW ENERGY LIMITED       ,Listed    ,19 DEC 2025,              10.00,        1747768451,            478.25,   835870261690.75 
19 DEC 2025,JSWHL,EQ,JSW HOLDINGS LIMITED     ,Listed    ,19 DEC 2025,              10.00,          11099625,          19970.00,   221659511250.00     
19 DEC 2025,JSWINFRA,EQ,JSW INFRASTRUCTURE LTD   ,Listed    ,19 DEC 2025,               2.00,        2100001567,            277.10,   581910434215.70  
19 DEC 2025,JSWSTEEL,EQ,JSW STEEL LIMITED        ,Listed    ,19 DEC 2025,               1.00,        2445453966,           1079.60,  2640112101693.60  
19 DEC 2025,JTEKTINDIA,EQ,JTEKT INDIA LIMITED      ,Listed    ,19 DEC 2025,               1.00,         277396890,            141.75,    39318235188.60
19 DEC 2025,JTLIND,EQ,JTL INDUSTRIES LIMITED   ,Listed    ,19 DEC 2025,               1.00,         393081630,             60.65,    23836470043.20    
19 DEC 2025,JUBLCPL,EQ,JUBILANT AGRI N CON PRO L,Listed    ,19 DEC 2025,              10.00,          15067101,           2178.00,    32816145978.00   
19 DEC 2025,JUBLFOOD,EQ,JUBILANT FOODWORKS LTD   ,Listed    ,19 DEC 2025,               2.00,         659845200,            563.70,   371954739240.00  
19 DEC 2025,JUBLINGREA,EQ,JUBILANT INGREVIA LIMITED,Listed    ,19 DEC 2025,               1.00,         159281139,            709.90,   113073680576.10
19 DEC 2025,JUBLPHARMA,EQ,JUBILANT PHARMOVA LTD    ,Listed    ,19 DEC 2025,               1.00,         159281139,           1087.10,   173154526206.90
19 DEC 2025,JUNIPER,EQ,JUNIPER HOTELS LIMITED   ,Listed    ,19 DEC 2025,              10.00,         222502384,            258.90,    57610317265.30   
19 DEC 2025,JUSTDIAL,EQ,JUSTDIAL LTD.            ,Listed    ,19 DEC 2025,              10.00,          85044657,            730.25,    62103860774.25  
19 DEC 2025,JWL,EQ,JUPITER WAGONS LIMITED   ,Listed    ,19 DEC 2025,              10.00,         424498049,            260.25,   110475617252.25       
19 DEC 2025,JYOTHYLAB,EQ,JYOTHY LABS LIMITED      ,Listed    ,19 DEC 2025,               1.00,         367214511,            281.00,   103187277591.00 
19 DEC 2025,JYOTICNC,EQ,JYOTI CNC AUTOMATION LTD ,Listed    ,19 DEC 2025,               2.00,         227423096,            951.10,   216302106605.60  
19 DEC 2025,JYOTIGLOBL,SM,JYOTI GLOBAL PLAST LTD   ,Listed    ,17 DEC 2025,              10.00,          19820000,             50.00,      991000000.00
19 DEC 2025,JYOTISTRUC,EQ,JYOTI STRUCTURES LTD     ,Listed    ,19 DEC 2025,               2.00,        1190742804,             10.00,    11931242896.10
19 DEC 2025,VERTIS,IV,VERTIS INFRASTRUCTURE TST,Listed    ,19 DEC 2025,             100.00,        1509983998,            108.00,   163078271784.00    
19 DEC 2025,ADDICTIVE,SM,ADDICTIVE LEARNING TECH L,Listed    ,19 DEC 2025,              10.00,          15909732,            110.00,     1750070520.00 
19 DEC 2025,DHARAN,BZ,DHARAN INFRA-EPC LIMITED ,Listed    ,19 DEC 2025,               1.00,        5228758452,              0.30,     1464052366.55    
19 DEC 2025,K2INFRA,SM,K2 INFRAGEN LIMITED      ,Listed    ,19 DEC 2025,              10.00,          12618394,             59.20,      747008924.80   
19 DEC 2025,KABRAEXTRU,EQ,KABRA EXTRUSION TECHNIK L,Listed    ,19 DEC 2025,               5.00,          34972836,            219.85,     7689127722.95
19 DEC 2025,KAJARIACER,EQ,KAJARIA CERAMICS LTD     ,Listed    ,19 DEC 2025,               1.00,         159272290,           1053.70,   167825211973.00
19 DEC 2025,KAKATCEM,EQ,KAKATIYA CEM SUGAR &IND L,Listed    ,19 DEC 2025,              10.00,           7773858,            127.45,      990700463.50  
19 DEC 2025,KALAMANDIR,EQ,SAI SILKS (KALAMANDIR) L ,Listed    ,19 DEC 2025,               2.00,         153366112,            152.75,    23426673608.00
19 DEC 2025,KALANA,SM,KALANA ISPAT LIMITED     ,Listed    ,19 DEC 2025,              10.00,          13039185,             24.90,      324675706.50    
19 DEC 2025,KALPATARU,EQ,KALPATARU LIMITED        ,Listed    ,19 DEC 2025,              10.00,         205913993,            337.90,    69578338234.70 
19 DEC 2025,KALYANI,BE,KALYANI COMMERCIALS LTD  ,Listed    ,04 JUL 2025,              10.00,           1000000,            138.10,      138090000.00   
19 DEC 2025,KALYANIFRG,EQ,KALYANI FORGE LIMITED    ,Listed    ,19 DEC 2025,              10.00,           3638000,            640.20,     2329047600.00
19 DEC 2025,KALYANKJIL,EQ,KALYAN JEWELLERS IND LTD ,Listed    ,19 DEC 2025,              10.00,        1032552591,            484.85,   500633123746.35
19 DEC 2025,KAMATHOTEL,EQ,KAMAT HOTELS (I) LTD     ,Listed    ,19 DEC 2025,              10.00,          29480072,            234.95,     6925753314.95
19 DEC 2025,KAMDHENU,EQ,KAMDHENU LIMITED         ,Listed    ,19 DEC 2025,               1.00,         281883000,             22.60,     6364918140.00  
19 DEC 2025,KAMOPAINTS,EQ,KAMDHENU VENTURES LIMITED,Listed    ,19 DEC 2025,               1.00,         314355000,              6.55,     2055881700.00
19 DEC 2025,KANANIIND,EQ,KANANI INDUSTRIES LTD    ,Listed    ,19 DEC 2025,               1.00,         197868000,              1.70,      334396920.00 
19 DEC 2025,KANDARP,ST,KANDARP DG SMART BPO LTD ,Listed    ,19 DEC 2025,              10.00,           8973000,            130.90,     1174565700.00   
19 DEC 2025,KANORICHEM,EQ,KANORIA CHEMICALS & INDUS,Listed    ,19 DEC 2025,               5.00,          43693333,             78.20,     3417692507.25
19 DEC 2025,KANPRPLA,EQ,KANPUR PLASTIPACK LIMITED,Listed    ,19 DEC 2025,              10.00,          23226758,            193.85,     4502042503.15  
19 DEC 2025,KANSAINER,EQ,KANSAI NEROLAC PAINTS LTD,Listed    ,19 DEC 2025,               1.00,         808502516,            223.00,   180279891017.70 
19 DEC 2025,KAPSTON,EQ,KAPSTON SERVICES LIMITED ,Listed    ,19 DEC 2025,               5.00,          20288122,            296.35,     6012384954.70   
19 DEC 2025,KARMAENG,EQ,KARMA ENERGY LIMITED     ,Listed    ,19 DEC 2025,              10.00,          11569918,             50.05,      578958696.70  
19 DEC 2025,KARNIKA,ST,KARNIKA INDUSTRIES LTD   ,Listed    ,19 DEC 2025,              10.00,          61997500,            117.60,     7290906000.00   
19 DEC 2025,KARURVYSYA,EQ,KARUR VYSYA BANK LTD     ,Listed    ,19 DEC 2025,               2.00,         966212635,            252.40,   243862406947.65
19 DEC 2025,KATARIA,SM,KATARIA INDUSTRIES LTD   ,Listed    ,19 DEC 2025,              10.00,          21531234,            106.95,     2302765476.30   
19 DEC 2025,KAUSHALYA,EQ,KAUSHALYA INFRA DEV LTD. ,Listed    ,19 DEC 2025,            1000.00,            346306,            888.85,      307814088.10 
19 DEC 2025,KAVDEFENCE,BE,KAVVERI DFS & WIR TEC LTD,Listed    ,19 DEC 2025,              10.00,          34374260,             68.90,     2369073999.20
19 DEC 2025,KAYA,EQ,KAYA LIMITED             ,Listed    ,19 DEC 2025,              10.00,          15187609,            359.80,     5464501718.20      
19 DEC 2025,KAYNES,EQ,KAYNES TECHNOLOGY IND LTD,Listed    ,19 DEC 2025,              10.00,          67034654,           4185.00,   280540026990.00    
19 DEC 2025,KAYTEX,SM,KAYTEX FABRICS LIMITED   ,Listed    ,19 DEC 2025,              10.00,          14699200,             74.00,     1087740800.00    
19 DEC 2025,KCEIL,SM,KAY CEE ENERGY & INFRA L ,Listed    ,19 DEC 2025,              10.00,          12224000,            152.15,     1859881600.00     
19 DEC 2025,KCK,ST,KCK INDUSTRIES LTD       ,Listed    ,19 DEC 2025,               2.00,          63601700,             29.80,     1895330660.00       
19 DEC 2025,KCP,EQ,KCP LTD                  ,Listed    ,19 DEC 2025,               1.00,         128921160,            178.80,    23052392619.60       
19 DEC 2025,KCPSUGIND,EQ,KCP SUGAR IND CORP LTD.  ,Listed    ,19 DEC 2025,               1.00,         113385050,             26.00,     2949145150.50 
19 DEC 2025,KDDL,EQ,KDDL LIMITED             ,Listed    ,19 DEC 2025,              10.00,          12299280,           2297.50,    28257595800.00      
19 DEC 2025,KDL,SM,KORE DIGITAL LIMITED     ,Listed    ,19 DEC 2025,              10.00,          12024000,            182.40,     2193177600.00       
19 DEC 2025,KEC,EQ,KEC INTL. LIMITED        ,Listed    ,19 DEC 2025,               2.00,         266200000,            711.00,   189268200000.00       
19 DEC 2025,KECL,EQ,KIRLOSKAR ELECTRIC CO LTD,Listed    ,19 DEC 2025,              10.00,          66414071,             99.20,     6587611702.50      
19 DEC 2025,KEEPLEARN,EQ,DSJ KEEP LEARNING LTD    ,Listed    ,19 DEC 2025,               1.00,         155712083,              2.50,      392394449.15 
19 DEC 2025,KEI,EQ,KEI INDUSTRIES LTD.      ,Listed    ,19 DEC 2025,               2.00,          95552595,           4284.40,   409385538018.00       
19 DEC 2025,KEL,SM,KUNDAN EDIFICE LIMITED   ,Listed    ,19 DEC 2025,              10.00,          10272000,             98.60,     1012819200.00       
19 DEC 2025,KELLTONTEC,EQ,KELLTON TECH SOL LTD     ,Listed    ,19 DEC 2025,               1.00,         513722420,             18.45,     9473041424.80
19 DEC 2025,KEN,SM,KEN ENTERPRISES LIMITED  ,Listed    ,19 DEC 2025,              10.00,          24565480,             46.00,     1130012080.00       
19 DEC 2025,KERNEX,EQ,KERNEX MICROSYS(I) LTD   ,Listed    ,19 DEC 2025,              10.00,          16759422,           1141.40,    19129204270.80    
19 DEC 2025,KESORAMIND,BE,KESORAM INDUSTRIES LTD   ,Listed    ,19 DEC 2025,              10.00,         310663663,             10.40,     3237115368.45
19 DEC 2025,KEYFINSERV,EQ,KEYNOTE FIN SERV LTD.    ,Listed    ,19 DEC 2025,              10.00,           7018339,            318.45,     2234990054.55
19 DEC 2025,KFINTECH,EQ,KFIN TECHNOLOGIES LIMITED,Listed    ,19 DEC 2025,              10.00,         172262822,           1078.10,   185716548398.20  
19 DEC 2025,KHADIM,EQ,KHADIM INDIA LIMITED     ,Listed    ,19 DEC 2025,              10.00,          18378382,            160.55,     2950281662.45    
19 DEC 2025,KHAICHEM,EQ,KHAITAN CHEM & FERT LTD  ,Listed    ,19 DEC 2025,               1.00,          96989200,             77.95,     7558368356.00  
19 DEC 2025,KHAITANLTD,EQ,KHAITAN (INDIA)LTD.      ,Listed    ,19 DEC 2025,              10.00,           4750000,            100.95,      479417500.00
19 DEC 2025,KHANDSE,EQ,KHANDWALA SECURITIES LTD ,Listed    ,19 DEC 2025,              10.00,          15253805,             22.25,      339092085.15   
19 DEC 2025,KHFM,SM,KHFM HOS FAC MANA SER LTD,Listed    ,19 DEC 2025,              10.00,          21632640,             61.50,     1330407360.00      
19 DEC 2025,KICL,EQ,KALYANI INVEST CO LTD    ,Listed    ,19 DEC 2025,              10.00,           4365306,           4898.00,    21381268788.00      
19 DEC 2025,KILITCH,EQ,KILITCH DRUGS INDIA LTD  ,Listed    ,19 DEC 2025,              10.00,          17480782,            338.80,     5922488941.60   
19 DEC 2025,KIMS,EQ,KRISHNA INST OF MED SCI L,Listed    ,19 DEC 2025,               2.00,         400138935,            639.30,   255808821145.50      
19 DEC 2025,KINGFA,EQ,KINGFA SCI & TEC IND LTD.,Listed    ,19 DEC 2025,              10.00,          13551381,           4014.70,    54404729300.70    
19 DEC 2025,KIOCL,EQ,KIOCL LIMITED            ,Listed    ,19 DEC 2025,              10.00,         607751096,            335.85,   204113205591.60     
19 DEC 2025,KIRIINDUS,EQ,KIRI INDUSTRIES LIMITED  ,Listed    ,19 DEC 2025,              10.00,          60022554,            568.80,    34140828715.20 
19 DEC 2025,KIRLOSBROS,EQ,KIRLOSKAR BROTHERS LTD   ,Listed    ,19 DEC 2025,               2.00,          79408926,           1645.40,   130659446840.40
19 DEC 2025,KIRLOSENG,EQ,KIRLOSKAR OIL ENG LTD    ,Listed    ,19 DEC 2025,               2.00,         145269484,           1244.80,   180831453683.20 
19 DEC 2025,KIRLOSIND,EQ,KIRLOSKAR INDUSTRIES LTD ,Listed    ,19 DEC 2025,              10.00,          10417895,           3281.60,    34187364232.00 
19 DEC 2025,KIRLPNU,EQ,KIRLOSKAR PNEUMATIC COM L,Listed    ,19 DEC 2025,               2.00,          64913490,           1036.50,    67282832385.00   
19 DEC 2025,KITEX,EQ,KITEX GARMENTS LTD       ,Listed    ,19 DEC 2025,               1.00,         199500000,            188.70,    37649640000.00     
19 DEC 2025,KKCL,EQ,KEWAL KIRAN CLOTHING LTD ,Listed    ,19 DEC 2025,              10.00,          61625185,            489.80,    30184015613.00      
19 DEC 2025,KKJEWELS,SM,KABRA JEWELS LIMITED     ,Listed    ,19 DEC 2025,              10.00,          10485000,             90.95,      953610750.00  
19 DEC 2025,KKVAPOW,SM,KKV AGRO POWERS LTD.     ,Listed    ,04 DEC 2025,              10.00,            623563,            634.00,      395338942.00   
19 DEC 2025,KLL,SM,KAUSHALYA LOGISTICS LTD  ,Listed    ,19 DEC 2025,              10.00,          18530000,             43.25,      801422500.00       
19 DEC 2025,KMEW,EQ,KNOWLEDGE MARINE & EN W L,Listed    ,19 DEC 2025,              10.00,          10801000,           3265.60,    35271745600.00      
19 DEC 2025,KMSUGAR,EQ,K M SUGAR MILLS LTD      ,Listed    ,19 DEC 2025,               2.00,          92000170,             26.65,     2451804530.50   
19 DEC 2025,KNAGRI,EQ,KN AGRI RESOURCES LIMITED,Listed    ,19 DEC 2025,              10.00,          24998910,            195.30,     4882287123.00    
19 DEC 2025,KNRCON,EQ,KNR CONSTRU LTD.         ,Listed    ,19 DEC 2025,               2.00,         281234600,            146.45,    41189619516.00    
19 DEC 2025,KODYTECH,SM,KODY TECHNOLAB LIMITED   ,Listed    ,19 DEC 2025,              10.00,          12747560,            926.95,    11816350742.00  
19 DEC 2025,KOHINOOR,EQ,KOHINOOR FOODS LIMITED   ,Listed    ,19 DEC 2025,              10.00,          37071530,             26.90,      996853441.70  
19 DEC 2025,KOKUYOCMLN,EQ,KOKUYO CAMLIN LIMITED    ,Listed    ,19 DEC 2025,               1.00,         100303806,             88.45,     8869865564.60
19 DEC 2025,KOLTEPATIL,EQ,KOLTE PATIL DEV. LTD.    ,Listed    ,19 DEC 2025,              10.00,          88680094,            390.40,    34620708697.60
19 DEC 2025,KONSTELEC,SM,KONSTELEC ENGINEERS LTD  ,Listed    ,19 DEC 2025,              10.00,          15100000,             42.05,      634955000.00 
19 DEC 2025,KONTOR,SM,KONTOR SPACE LIMITED     ,Listed    ,19 DEC 2025,              10.00,           6180000,             66.75,      412515000.00    
19 DEC 2025,KOPRAN,EQ,KOPRAN LTD               ,Listed    ,19 DEC 2025,              10.00,          48287601,            129.95,     6274007997.95    
19 DEC 2025,KORE,ST,JAY JALARAM TECHNO LTD   ,Listed    ,19 DEC 2025,              10.00,          11875000,            157.00,     1864375000.00      
19 DEC 2025,KOTAKBANK,EQ,KOTAK MAHINDRA BANK LTD  ,Listed    ,19 DEC 2025,               5.00,        1988592513,           2159.50,  4294365531823.50 
19 DEC 2025,KOTARISUG,EQ,KOTHARI SUG & CHEM LTD.  ,Listed    ,19 DEC 2025,              10.00,          82888580,             27.55,     2282751493.20 
19 DEC 2025,KOTHARIPET,EQ,KOTHARI PETROCHEM LTD    ,Listed    ,19 DEC 2025,              10.00,          58846400,            123.70,     7280476608.00
19 DEC 2025,KOTHARIPRO,EQ,KOTHARI PRODUCTS LTD     ,Listed    ,19 DEC 2025,              10.00,          59687730,             72.75,     4342879234.80
19 DEC 2025,KOTYARK,SM,KOTYARK INDUSTRIES LTD   ,Listed    ,19 DEC 2025,              10.00,          10279116,            257.40,     2645844458.40   
19 DEC 2025,KPEL,EQ,K.P. ENERGY LIMITED      ,Listed    ,19 DEC 2025,               5.00,          66907041,            337.55,    22584471689.55      
19 DEC 2025,KPIGREEN,EQ,KPI GREEN ENERGY LIMITED ,Listed    ,19 DEC 2025,               5.00,         197341073,            417.75,    82439233245.75  
19 DEC 2025,KPIL,EQ,KALPATARU PROJECT INT LTD,Listed    ,19 DEC 2025,               2.00,         170772546,           1151.20,   196593354955.20      
19 DEC 2025,KPITTECH,EQ,KPIT TECHNOLOGIES LIMITED,Listed    ,19 DEC 2025,              10.00,         274143808,           1224.60,   335716507276.80  
19 DEC 2025,KPRMILL,EQ,KPR MILL LTD.            ,Listed    ,19 DEC 2025,               1.00,         341814000,            974.60,   333131924400.00   
19 DEC 2025,KRBL,EQ,KRBL LIMITED             ,Listed    ,19 DEC 2025,               1.00,         228889892,            394.40,    90274173404.80      
19 DEC 2025,KREBSBIO,EQ,KREBS BIOCHEMICALS & IND ,Listed    ,19 DEC 2025,              10.00,          21560586,             69.45,     1496951486.00  
19 DEC 2025,KRIDHANINF,EQ,KRIDHAN INFRA LIMITED    ,Listed    ,19 DEC 2025,               2.00,          94779205,              4.15,      395229284.85
19 DEC 2025,KRISHANA,EQ,KRISHANA PHOSCHEM LIMITED,Listed    ,19 DEC 2025,              10.00,          60552600,            518.55,    31399550730.00  
19 DEC 2025,KRISHCA,SM,KRISHCA STRAPPING SLTN L ,Listed    ,19 DEC 2025,              10.00,          14190000,            179.40,     2545686000.00   
19 DEC 2025,KRISHIVAL,EQ,KRISHIVAL FOODS LIMITED  ,Listed    ,19 DEC 2025,              10.00,          22295141,            422.85,     9427500371.85 
19 DEC 2025,KRISHNADEF,SM,KRISHNA DEF AND ALD IND L,Listed    ,19 DEC 2025,              10.00,          14919026,            727.25,    10849861658.50
19 DEC 2025,KRITI,EQ,KRITI INDUSTRIES IND LTD ,Listed    ,19 DEC 2025,               1.00,          52696000,             88.80,     4678350880.00     
19 DEC 2025,KRITIKA,EQ,KRITIKA WIRES LIMITED    ,Listed    ,19 DEC 2025,               2.00,         266280000,              7.25,     1927867200.00   
19 DEC 2025,KRITINUT,EQ,KRITI NUTRIENTS LIMITED  ,Listed    ,19 DEC 2025,               1.00,          50103520,             66.15,     3314347848.00  
19 DEC 2025,KRN,EQ,KRN HEAT EXCHANGE N REF L,Listed    ,19 DEC 2025,              10.00,          62156600,            737.70,    45852923820.00       
19 DEC 2025,KRONOX,EQ,KRONOX LAB SCIENCES LTD  ,Listed    ,19 DEC 2025,              10.00,          37104000,            142.75,     5295853920.00    
19 DEC 2025,KROSS,EQ,KROSS LIMITED            ,Listed    ,19 DEC 2025,               5.00,          64509422,            176.20,    11367850344.85     
19 DEC 2025,KRSNAA,EQ,KRSNAA DIAGNOSTICS LTD   ,Listed    ,19 DEC 2025,               5.00,          32438672,            718.95,    23321783234.40    
19 DEC 2025,KRT,RR,KNOWLEDGE REALTY TRUST   ,Listed    ,19 DEC 2025,             100.00,        4434399541,            121.35,   538114384300.35       
19 DEC 2025,KRYSTAL,EQ,KRYSTAL INTEGRATED SER L ,Listed    ,19 DEC 2025,              10.00,          13971952,            523.35,     7312221079.20   
19 DEC 2025,KSB,EQ,KSB LIMITED              ,Listed    ,19 DEC 2025,               2.00,         174039220,            766.25,   133357552325.00       
19 DEC 2025,KSCL,EQ,KAVERI SEED CO. LTD.     ,Listed    ,19 DEC 2025,               2.00,          51439071,            930.00,    47838336030.00      
19 DEC 2025,KSHITIJPOL,EQ,KSHITIJ POLYLINE LIMITED ,Listed    ,19 DEC 2025,               2.00,         154244874,              2.50,      385612185.00
19 DEC 2025,KSL,EQ,KALYANI STEELS LIMITED   ,Listed    ,19 DEC 2025,               5.00,          43653060,            735.80,    32119921548.00       
19 DEC 2025,KSOLVES,EQ,KSOLVES INDIA LIMITED    ,Listed    ,19 DEC 2025,               5.00,          23712000,            285.65,     6773332800.00   
19 DEC 2025,KSR,EQ,KSR FOOTWEAR LIMITED     ,Listed    ,19 DEC 2025,              10.00,          18378382,             16.15,      296810869.30       
19 DEC 2025,KTKBANK,EQ,KARNATAKA BANK LIMITED   ,Listed    ,19 DEC 2025,              10.00,         378055561,            200.45,    75788798313.65   
19 DEC 2025,KUANTUM,EQ,KUANTUM PAPERS LIMITED   ,Listed    ,19 DEC 2025,               1.00,          87263630,             93.40,     8149550405.70   
19 DEC 2025,LAGNAM,EQ,LAGNAM SPINTEX LIMITED   ,Listed    ,19 DEC 2025,              10.00,          17669000,             71.45,     1262626740.00    
19 DEC 2025,LAKPRE,BZ,LAKSHMI PRE SCRE LTD     ,Listed    ,19 DEC 2025,              10.00,          10941667,              5.05,       55146001.70    
19 DEC 2025,LAKSHYA,SM,LAKSHYA POWERTECH LIMITED,Listed    ,19 DEC 2025,              10.00,          10083920,            120.35,     1213599772.00   
19 DEC 2025,LAL,EQ,LORENZINI APPARELS LTD   ,Listed    ,19 DEC 2025,               1.00,         172739888,              9.45,     1635846739.35       
19 DEC 2025,LALPATHLAB,EQ,DR. LAL PATH LABS LTD.   ,Listed    ,19 DEC 2025,              10.00,         167551020,           1391.60,   233163999432.00
19 DEC 2025,LAMBODHARA,EQ,LAMBODHARA TEXTILES LTD. ,Listed    ,19 DEC 2025,               5.00,          10377600,            122.80,     1274473056.00
19 DEC 2025,LAMOSAIC,SM,LAMOSAIC INDIA LIMITED   ,Listed    ,19 DEC 2025,              10.00,          10338008,             34.50,      356661276.00  
19 DEC 2025,LANCORHOL,BE,LANCOR HOLDINGS LIMITED  ,Listed    ,19 DEC 2025,               2.00,          73550560,             24.05,     1769626473.60 
19 DEC 2025,LANDMARK,EQ,LANDMARK CARS LIMITED    ,Listed    ,19 DEC 2025,               5.00,          41424910,            506.70,    20990001897.00  
19 DEC 2025,LAOPALA,EQ,LA OPALA RG LIMITED      ,Listed    ,19 DEC 2025,               2.00,         111000000,            203.15,    22550760000.00   
19 DEC 2025,LASA,EQ,LASA SUPERGENERICS LTD   ,Listed    ,19 DEC 2025,              10.00,          50101239,              9.10,      456923299.70      
19 DEC 2025,LATENTVIEW,EQ,LATENT VIEW ANALYTICS LTD,Listed    ,19 DEC 2025,               1.00,         206601120,            480.20,    99209857824.00
19 DEC 2025,LATTEYS,BE,LATTEYS INDUSTRIES LTD   ,Listed    ,19 DEC 2025,               2.00,          57495825,             21.95,     1262033358.75   
19 DEC 2025,LAURUSLABS,EQ,LAURUS LABS LIMITED      ,Listed    ,19 DEC 2025,               2.00,         539824899,           1045.20,   564224984434.80
19 DEC 2025,LAXMICOT,EQ,LAXMI COTSPIN LIMITED    ,Listed    ,19 DEC 2025,              10.00,          17147670,             18.95,      324776869.80  
19 DEC 2025,LAXMIDENTL,EQ,LAXMI DENTAL LIMITED     ,Listed    ,19 DEC 2025,               2.00,          54962149,            261.60,    14378098178.40
19 DEC 2025,LAXMIINDIA,EQ,LAXMI INDIA FINANCE LTD  ,Listed    ,19 DEC 2025,               5.00,          52267875,            127.30,     6652655130.00
19 DEC 2025,LCCINFOTEC,BE,LCC INFOTECH LTD         ,Listed    ,19 DEC 2025,               2.00,         126593350,              4.15,      522830535.50
19 DEC 2025,LEMERITE,EQ,LE MERITE EXPORTS LIMITED,Listed    ,19 DEC 2025,              10.00,          25033600,            503.20,    12596907520.00  
19 DEC 2025,LEMONTREE,EQ,LEMON TREE HOTELS LTD    ,Listed    ,19 DEC 2025,              10.00,         792246464,            159.85,   126624752341.10 
19 DEC 2025,LENSKART,EQ,LENSKART SOLUTIONS LTD   ,Listed    ,19 DEC 2025,               2.00,        1734870187,            467.70,   811398786459.90  
19 DEC 2025,LEXUS,EQ,LEXUS GRANITO (INDIA) LTD,Listed    ,19 DEC 2025,              10.00,          20190724,             26.95,      544543826.30     
19 DEC 2025,LFIC,EQ,LAKSHMI FIN IND CORP LTD ,Listed    ,19 DEC 2025,              10.00,           3000000,            174.35,      523020000.00      
