Trade Date,Symbol,Series,Security Name,Category,Last Trade Date,Face Value(Rs.),Issue Size,Close Price/Paid up value(Rs.),Market Cap(Rs.)              
12 MAY 2026,SHRIKRISH,EQ,SHRI KRISHNA DEVCON LTD. ,Permitted ,12 MAY 2026,              10.00,          28000000,             42.35,     1186360000.00 
12 MAY 2026,SHRINGARMS,EQ,SHRINGAR HOU OF MANGALS L,Listed    ,12 MAY 2026,              10.00,          96432080,            209.55,    20209271005.60
12 MAY 2026,SHRIPISTON,EQ,SHRIRAM PIST. & RING LTD ,Listed    ,12 MAY 2026,              10.00,          44049824,           3489.60,   153716265830.40
12 MAY 2026,SHRIRAMFIN,EQ,SHRIRAM FINANCE LIMITED  ,Listed    ,12 MAY 2026,               2.00,        2352686426,            930.45,  2189057085071.70
12 MAY 2026,SHRIRAMPPS,EQ,SHRIRAM PROPERTIES LTD   ,Listed    ,12 MAY 2026,              10.00,         170654392,             85.65,    14618255218.70
12 MAY 2026,SHRITECH,SM,SHRI TECHTEX LIMITED     ,Listed    ,07 MAY 2026,              10.00,          24950000,             66.20,     1651690000.00  
12 MAY 2026,SHUBHLAXMI,SM,SHUBHLAXMI JEWEL ART LTD ,Listed    ,12 MAY 2026,              10.00,          10604000,             22.65,      240180600.00
12 MAY 2026,SHUBHSHREE,SM,SHUBHSHREE BIOFUELS ENE L,Listed    ,12 MAY 2026,              10.00,           5242000,            320.00,     1677440000.00
12 MAY 2026,SHYAMCENT,EQ,SHYAM CENTURY FERROUS LTD,Listed    ,12 MAY 2026,               1.00,         212172990,              5.50,     1169073174.90 
12 MAY 2026,SHYAMDHANI,SM,SHYAM DHANI INDUSTRIES L ,Listed    ,12 MAY 2026,              10.00,          20656000,             65.50,     1352968000.00
12 MAY 2026,SHYAMMETL,EQ,SHYAM METALICS AND ENGY L,Listed    ,12 MAY 2026,              10.00,         279131853,            843.65,   235489587783.45 
12 MAY 2026,SHYAMTEL,BE,SHYAM TELECOM LIMITED    ,Listed    ,12 MAY 2026,              10.00,          11270000,             23.10,      260562400.00  
12 MAY 2026,SICAGEN,EQ,SICAGEN INDIA LIMITED    ,Permitted ,12 MAY 2026,              10.00,          39571684,             53.45,     2114315076.10   
12 MAY 2026,SICALLOG,BE,SICAL LOGISTICS LIMITED  ,Listed    ,12 MAY 2026,              10.00,         208797056,             64.50,    13471586053.10  
12 MAY 2026,SIDDHICOTS,ST,SIDDHI COTSPIN LIMITED   ,Listed    ,12 MAY 2026,              10.00,          24406491,             30.65,      748058949.15
12 MAY 2026,SIDDHIKA,SM,SIDDHIKA COATINGS LIMITED,Listed    ,11 MAY 2026,              10.00,           6179000,            241.00,     1489139000.00  
12 MAY 2026,SIEMENS,EQ,SIEMENS LTD              ,Listed    ,12 MAY 2026,               2.00,         356120505,           3574.40,  1272917133072.00   
12 MAY 2026,SIGACHI,BE,SIGACHI INDUSTRIES LTD   ,Listed    ,12 MAY 2026,               1.00,         382117010,             21.10,     8055026570.80   
12 MAY 2026,SIGIND,EQ,SIGNET INDUSTRIES LIMITED,Listed    ,12 MAY 2026,              10.00,          29437000,             49.15,     1447122920.00    
12 MAY 2026,SIGMA,EQ,SIGMA SOLVE LIMITED      ,Listed    ,12 MAY 2026,               1.00,         102774980,             43.00,     4417268640.40     
12 MAY 2026,SIGMAADV,BE,SIGMA ADVANCED SYSTEM LTD,Listed    ,12 MAY 2026,              10.00,         176239705,            336.45,    59295848747.25  
12 MAY 2026,SIGNATURE,EQ,SIGNATUREGLOBAL INDIA LTD,Listed    ,12 MAY 2026,               1.00,         140510691,            858.95,   120691658034.45 
12 MAY 2026,SIGNORIA,SM,SIGNORIA CREATION LIMITED,Listed    ,12 MAY 2026,              10.00,           4758000,             61.10,      290713800.00  
12 MAY 2026,SIGNPOST,EQ,SIGNPOST INDIA LIMITED   ,Listed    ,12 MAY 2026,               2.00,          53450000,            281.85,    15064882500.00  
12 MAY 2026,SIKA,EQ,SIKA INTERPLANT SYSTEMS L,Permitted ,12 MAY 2026,               2.00,          21200875,            932.00,    19759215500.00      
12 MAY 2026,SIKKO,EQ,SIKKO INDUSTRIES LIMITED ,Listed    ,12 MAY 2026,               1.00,         436800000,              4.50,     1956864000.00     
12 MAY 2026,SIL,EQ,STANDARD INDUSTRIES LTD. ,Listed    ,12 MAY 2026,               5.00,          64328941,             16.20,     1042772133.60       
12 MAY 2026,SILGO,EQ,SILGO RETAIL LIMITED     ,Listed    ,12 MAY 2026,              10.00,          24604529,             76.10,     1872158611.60     
12 MAY 2026,SILINV,EQ,SIL INVESTMENTS LIMITED  ,Listed    ,12 MAY 2026,              10.00,          10595860,            465.35,     4930783451.00    
12 MAY 2026,SILKFLEX,ST,SILKFLEX POLYMERS INDIA L,Listed    ,12 MAY 2026,              10.00,          11607000,            213.60,     2479255200.00  
12 MAY 2026,SILKY,SM,SILKY OVERSEAS LIMITED   ,Listed    ,08 MAY 2026,              10.00,           6367623,            134.00,      853261482.00     
12 MAY 2026,SILLYMONKS,EQ,SILLY MONKS ENTERTAIN LTD,Listed    ,12 MAY 2026,              10.00,          12460837,             16.20,      201865559.40
12 MAY 2026,SILVERTUC,EQ,SILVER TOUCH TECHNO LTD  ,Listed    ,12 MAY 2026,               2.00,         126810000,            147.70,    18727300800.00 
12 MAY 2026,SIMPLEXINF,EQ,SIMPLEX INFRASTRUCTURES L,Listed    ,12 MAY 2026,               2.00,          79095346,            204.00,    16136241537.45
12 MAY 2026,SINCLAIR,EQ,SINCLAIRS HOTELS LIMITED ,Listed    ,12 MAY 2026,               2.00,          51260000,             77.35,     3964448400.00  
12 MAY 2026,SINDHUTRAD,EQ,SINDHU TRADE LINKS LTD   ,Listed    ,12 MAY 2026,               1.00,        1541928780,             23.00,    35479781227.80
12 MAY 2026,SINGERIND,EQ,SINGER INDIA LIMITED     ,Listed    ,12 MAY 2026,               2.00,          62219117,             70.15,     4364048866.40 
12 MAY 2026,SINTERCOM,EQ,SINTERCOM INDIA LIMITED  ,Listed    ,12 MAY 2026,              10.00,          27527822,             77.70,     2138636491.20 
12 MAY 2026,SIRCA,EQ,SIRCA PAINT INDIA LIMITED,Listed    ,12 MAY 2026,              10.00,          56792800,            427.05,    24253365240.00     
12 MAY 2026,SIS,EQ,SIS LIMITED              ,Listed    ,12 MAY 2026,               5.00,         141272159,            373.45,    52758087778.55       
12 MAY 2026,SITINET,BZ,SITI NETWORKS LIMITED    ,Listed    ,12 MAY 2026,               1.00,         872053848,              0.35,      296498308.30   
12 MAY 2026,SIYSIL,EQ,SIYARAM SILK MILLS LTD   ,Listed    ,12 MAY 2026,               2.00,          45370088,            560.75,    25441276846.00    
12 MAY 2026,SJLOGISTIC,SM,S J LOGISTICS (INDIA) LTD,Listed    ,12 MAY 2026,              10.00,          15293130,            293.45,     4487768998.50
12 MAY 2026,SJS,EQ,SJS ENTERPRISES LIMITED  ,Listed    ,12 MAY 2026,              10.00,          31976279,           1968.60,    62948502839.40       
12 MAY 2026,SJVN,EQ,SJVN LTD                 ,Listed    ,12 MAY 2026,              10.00,        3929795175,             74.25,   291787291743.75      
12 MAY 2026,SKFINDIA,EQ,SKF INDIA LTD            ,Listed    ,12 MAY 2026,              10.00,          49437963,           1669.70,    82546566821.10  
12 MAY 2026,SKFINDUS,EQ,SKF IND (INDUSTRIAL) LTD ,Listed    ,12 MAY 2026,              10.00,          49437963,           2038.20,   100764456186.60  
12 MAY 2026,SKIPPER,EQ,SKIPPER LIMITED          ,Listed    ,12 MAY 2026,               1.00,         112904035,            436.05,    49231804461.75   
12 MAY 2026,SKMEGGPROD,EQ,SKM EGG PROD EXPORT(I) LT,Listed    ,12 MAY 2026,               5.00,          52660000,            168.00,     8845826800.00
12 MAY 2026,SKP,SM,SKP BEARING INDUSTRI. LTD,Listed    ,12 MAY 2026,              10.00,          16600000,            156.20,     2592920000.00       
12 MAY 2026,SKYGOLD,EQ,SKY GOLD AND DIAMONDS LTD,Listed    ,12 MAY 2026,              10.00,         154873884,            475.80,    73688994007.20   
12 MAY 2026,SLONE,SM,SLONE INFOSYSTEMS LIMITED,Listed    ,12 MAY 2026,              10.00,           5269013,            173.25,      912856502.25     
12 MAY 2026,SMARTEN,SM,SMARTEN POWER SYSTEMS LTD,Listed    ,12 MAY 2026,              10.00,          19000800,             50.65,      962390520.00   
12 MAY 2026,SMARTLINK,EQ,SMARTLINK HOLDINGS LTD   ,Listed    ,12 MAY 2026,               2.00,           9975000,            148.50,     1481187750.00 
12 MAY 2026,SMARTWORKS,EQ,SMARTWORKS COWORKING SP L,Listed    ,12 MAY 2026,              10.00,         114262076,            428.40,    48949873358.40
12 MAY 2026,SMCGLOBAL,EQ,SMC GLOBAL SECURITIES LTD,Listed    ,12 MAY 2026,               2.00,         209400000,             61.10,    12790152000.00 
12 MAY 2026,SMLMAH,EQ,SML MAHINDRA LIMITED     ,Listed    ,12 MAY 2026,              10.00,          14471646,           3614.20,    52303422973.20    
12 MAY 2026,SMLT,EQ,SARTHAK METALS LIMITED   ,Listed    ,12 MAY 2026,              10.00,          13689750,             70.40,      964032195.00      
12 MAY 2026,SMSPHARMA,EQ,SMS PHARMACEUTICALS LTD. ,Listed    ,12 MAY 2026,               1.00,          93652030,            402.00,    37648116060.00 
12 MAY 2026,SMVD,ST,SMVD POLY PACK LIMITED   ,Listed    ,12 MAY 2026,              10.00,          10030108,             11.00,      110331188.00      
12 MAY 2026,SNEHAA,ST,SNEHAA ORGANICS LIMITED  ,Listed    ,12 MAY 2026,              10.00,          10179000,             45.35,      461617650.00    
12 MAY 2026,SNOWMAN,EQ,SNOWMAN LOGISTICS LTD.   ,Listed    ,12 MAY 2026,              10.00,         167087995,             38.45,     6422862527.80   
12 MAY 2026,SOBHA,EQ,SOBHA LIMITED            ,Listed    ,12 MAY 2026,              10.00,         106932806,           1394.30,   149096411405.80     
12 MAY 2026,SOCL,ST,SUNDREX OIL COMPANY LTD  ,Listed    ,12 MAY 2026,              10.00,          13393552,             30.85,      413191079.20      
12 MAY 2026,SOFTTECH,BE,SOFTTECH ENGINEERS LTD   ,Listed    ,12 MAY 2026,              10.00,          13842138,            437.05,     6049706412.90  
12 MAY 2026,SOLARA,EQ,SOLARA ACTIVE PHA SCI LTD,Listed    ,12 MAY 2026,              10.00,          36172807,            508.60,    18397489640.20    
12 MAY 2026,SOLARINDS,EQ,SOLAR INDUSTRIES (I) LTD ,Listed    ,12 MAY 2026,               2.00,          90490055,          15585.00,  1410287507175.00 
12 MAY 2026,SOLARWORLD,EQ,SOLARWORLD ENERGY SOL LTD,Listed    ,12 MAY 2026,               5.00,          86672654,            217.55,    18853902424.60
12 MAY 2026,SOLEX,EQ,SOLEX ENERGY LIMITED     ,Listed    ,12 MAY 2026,              10.00,          10802489,           1251.20,    13516074236.80     
12 MAY 2026,SOMANYCERA,EQ,SOMANY CERAMICS LIMITED  ,Listed    ,12 MAY 2026,               2.00,          41012806,            442.30,    18139964093.80
12 MAY 2026,SOMATEX,EQ,SOMA TEXTILES & INDUST LT,Listed    ,12 MAY 2026,              10.00,          33033000,            108.20,     3573509940.00   
12 MAY 2026,SOMICONVEY,EQ,SOMI CONVEYOR BELT. LTD. ,Listed    ,12 MAY 2026,              10.00,          11779656,            112.40,     1323797741.30
12 MAY 2026,SONACOMS,EQ,SONA BLW PRECISION FRGS L,Listed    ,12 MAY 2026,              10.00,         621846890,            584.10,   363220768449.00  
12 MAY 2026,SONAL,EQ,SONAL MERCANTILE LTD.    ,Permitted ,12 MAY 2026,              10.00,          14738525,             92.25,     1359628931.25     
12 MAY 2026,SONAMAC,ST,SONA MACHINERY LIMITED   ,Listed    ,12 MAY 2026,              10.00,          13724000,             37.25,      511219000.00   
12 MAY 2026,SONAMLTD,EQ,SONAM LIMITED            ,Listed    ,12 MAY 2026,               5.00,          40032000,             50.35,     2014810560.00  
12 MAY 2026,SONATSOFTW,EQ,SONATA SOFTWARE LTD      ,Listed    ,12 MAY 2026,               1.00,         280424816,            273.15,    76598038490.40
12 MAY 2026,SONUINFRA,SM,SONU INFRATECH LIMITED   ,Listed    ,12 MAY 2026,              10.00,          11764764,             54.80,      644709067.20 
12 MAY 2026,SOTAC,SM,SOTAC PHARMACEUTICALS LTD,Listed    ,12 MAY 2026,              10.00,          11050000,            111.30,     1229865000.00     
12 MAY 2026,SOTL,EQ,SAVITA OIL TECHNOLO. LTD ,Listed    ,12 MAY 2026,               2.00,          68560415,            419.95,    28791946279.25      
12 MAY 2026,SOUTHBANK,EQ,THE SOUTH INDIAN BANK LTD,Listed    ,12 MAY 2026,               1.00,        2617495416,             38.20,   100014499845.35 
12 MAY 2026,SOUTHWEST,EQ,SOUTH WEST PINNACLE LTD  ,Listed    ,12 MAY 2026,              10.00,          29830011,            220.85,     6587361329.15 
12 MAY 2026,SPAL,EQ,S. P. APPARELS LIMITED   ,Listed    ,12 MAY 2026,              10.00,          25092600,            811.70,    20367663420.00      
12 MAY 2026,SPANDANA,EQ,SPANDANA SPHOORTY FIN LTD,Listed    ,12 MAY 2026,              10.00,          71305144,            258.90,    18461614833.05  
12 MAY 2026,SPARC,EQ,SUN PHARMA ADV.RES.CO.LTD,Listed    ,12 MAY 2026,               1.00,         324499558,            166.45,    54006461437.95     
12 MAY 2026,SPCENET,EQ,SPACENET ENTERS IND LTD  ,Listed    ,12 MAY 2026,               1.00,         567735736,              3.80,     2157395796.80   
12 MAY 2026,SPCL,SM,SHIVALIC POWER CONTROL L ,Listed    ,12 MAY 2026,              10.00,          24115754,             78.85,     1901527202.90      
12 MAY 2026,SPCON,SM,SRINIBAS PRADHAN CONST L ,Listed    ,07 MAY 2026,              10.00,           7860997,            123.10,      967688730.70     
12 MAY 2026,SPEB,SM,SPEB ADHESIVES LIMITED   ,Listed    ,12 MAY 2026,              10.00,          22464570,             78.45,     1762345516.50      
12 MAY 2026,SPECIALITY,EQ,SPECIALITY REST LTD      ,Listed    ,12 MAY 2026,              10.00,          48235657,            101.50,     4896883898.65
12 MAY 2026,SPECTRUM,EQ,SPECTRUM ELECTRIC IND LTD,Listed    ,12 MAY 2026,              10.00,          15713840,           1417.80,    22279082352.00  
12 MAY 2026,SPECTSTM,ST,SPECTRUM TALENT MGMT LTD ,Listed    ,12 MAY 2026,              10.00,          23093096,             57.95,     1338244913.20  
12 MAY 2026,SPENCERS,EQ,SPENCER S RETAIL LIMITED ,Listed    ,12 MAY 2026,               5.00,          90138789,             36.25,     3269333877.05  
12 MAY 2026,SPIC,EQ,SPIC LTD                 ,Listed    ,12 MAY 2026,              10.00,         203640336,             65.60,    13362878848.30      
12 MAY 2026,SPLIL,EQ,SPL INDUSTRIES LIMITED   ,Listed    ,12 MAY 2026,              10.00,          29000004,             30.90,      896680123.70     
12 MAY 2026,SPLPETRO,EQ,SUPREME PETROCHEM LIMITED,Listed    ,12 MAY 2026,               2.00,         188041342,            696.80,   131027207105.60  
12 MAY 2026,SPMLINFRA,EQ,SPML INFRA LIMITED       ,Listed    ,12 MAY 2026,               2.00,          76601335,            200.35,    15347077467.25 
12 MAY 2026,SPORTKING,EQ,SPORTKING INDIA LIMITED  ,Listed    ,12 MAY 2026,               1.00,         132872000,            147.05,    19538827600.00 
12 MAY 2026,SPPPOLY,SM,SPP POLYMER LIMITED      ,Listed    ,12 MAY 2026,              10.00,          15391160,             13.30,      204702428.00   
12 MAY 2026,SPRL,SM,SP REFRACTORIES LIMITED  ,Listed    ,12 MAY 2026,              10.00,           1789500,             94.00,      168213000.00      
12 MAY 2026,SPUNWEB,SM,SPUNWEB NONWOVEN LIMITED ,Listed    ,12 MAY 2026,              10.00,          24103409,            123.00,     2964719307.00   
12 MAY 2026,SRD,EQ,SHANKAR LAL RAMPAL LTD   ,Listed    ,12 MAY 2026,              10.00,          63966780,             42.80,     2737138516.20       
12 MAY 2026,SREEL,EQ,SREELEATHERS LIMITED     ,Listed    ,12 MAY 2026,              10.00,          23155012,            180.35,     4175543313.95     
12 MAY 2026,SRF,EQ,SRF LTD                  ,Listed    ,12 MAY 2026,              10.00,         296424825,           2721.20,   806631233790.00       
12 MAY 2026,SRGHFL,EQ,SRG HOUSING FINANCE L    ,Listed    ,12 MAY 2026,              10.00,          15701838,            294.15,     4618695647.70    
12 MAY 2026,SRHHYPOLTD,EQ,SREE RAYALSEEMA HHP LTD. ,Listed    ,12 MAY 2026,              10.00,          17164821,            510.40,     8760924638.40
12 MAY 2026,SRIVASAVI,SM,SRIVASAVI ADHESIVE TAPE L,Listed    ,12 MAY 2026,              10.00,          14174166,             57.00,      807927462.00 
12 MAY 2026,SRM,EQ,SRM CONTRACTORS LIMITED  ,Listed    ,12 MAY 2026,              10.00,          22944200,            477.30,    10951266660.00       
12 MAY 2026,SRTL,EQ,SHREE RAM TWISTEX LIMITED,Listed    ,12 MAY 2026,              10.00,          39975000,             45.85,     1832054250.00      
12 MAY 2026,SSDL,EQ,SARASWATI SAREE DEPOT LTD,Listed    ,12 MAY 2026,              10.00,          39599800,             61.05,     2418359786.00      
12 MAY 2026,SSEGL,SM,SATHLOKHAR SYN E&C GLOB L,Listed    ,12 MAY 2026,              10.00,          25978592,            371.60,     9653644787.20     
12 MAY 2026,SSFL,SM,SRIVARI SPICES N FOODS L ,Listed    ,12 MAY 2026,              10.00,           8570400,             93.25,      799189800.00      
12 MAY 2026,SSWL,EQ,STEEL STRIPS WHEELS LTD. ,Listed    ,12 MAY 2026,               1.00,         157180425,            205.65,    32325726205.50      
12 MAY 2026,STALLION,EQ,STALLION IND FLUOROCHEM L,Listed    ,12 MAY 2026,              10.00,         116085737,            147.30,    17098268202.75  
12 MAY 2026,STANLEY,EQ,STANLEY LIFESTYLES LTD   ,Listed    ,12 MAY 2026,               2.00,          57125663,            155.75,     8897322012.25   
12 MAY 2026,STAR,EQ,STRIDES PHARMA SCI LTD   ,Listed    ,12 MAY 2026,              10.00,          92172714,           1151.80,   106164531985.20      
12 MAY 2026,STARCEMENT,EQ,STAR CEMENT LIMITED      ,Listed    ,12 MAY 2026,               1.00,         412428997,            220.00,    90730255050.05
12 MAY 2026,STARHEALTH,EQ,STAR HEALTH & AL INS CO L,Listed    ,12 MAY 2026,              10.00,         588398801,            511.20,   300789467071.20
12 MAY 2026,STARPAPER,EQ,STAR PAPER MILLS LTD     ,Listed    ,12 MAY 2026,              10.00,          15608350,            140.35,     2190319755.50 
12 MAY 2026,STARTECK,EQ,STARTECK FINANCE LIMITED ,Listed    ,12 MAY 2026,              10.00,           9910330,            255.15,     2528521596.20  
12 MAY 2026,STCINDIA,EQ,THE STATE TRADING CORPN  ,Listed    ,12 MAY 2026,              10.00,          60000000,            114.25,     6856200000.00  
12 MAY 2026,STEELCAS,EQ,STEELCAST LIMITED        ,Listed    ,12 MAY 2026,               1.00,         101200000,            278.60,    28194320000.00  
12 MAY 2026,STEELCITY,EQ,STEEL CITY SECURITIES LTD,Listed    ,12 MAY 2026,              10.00,          15107095,             80.20,     1211589019.00 
12 MAY 2026,STEELXIND,EQ,STEEL EXCHANGE INDIA LTD ,Listed    ,12 MAY 2026,               1.00,        1247220542,             10.00,    12484677625.40 
12 MAY 2026,STEL,EQ,STEL HOLDINGS LIMITED    ,Listed    ,12 MAY 2026,              10.00,          18455405,            460.50,     8498714002.50      
12 MAY 2026,STERTOOLS,EQ,STERLING TOOLS LIMITED   ,Listed    ,12 MAY 2026,               2.00,          36344426,            233.00,     8468251258.00 
12 MAY 2026,STLNETWORK,EQ,STL NETWORKS LIMITED     ,Listed    ,12 MAY 2026,               2.00,         487986306,             25.45,    12414371624.65
12 MAY 2026,STLTECH,EQ,STERLITE TECHNOLOGIES LTD,Listed    ,12 MAY 2026,               2.00,         488132538,            398.30,   194423189885.40   
12 MAY 2026,STOVEKRAFT,EQ,STOVE KRAFT LIMITED      ,Listed    ,12 MAY 2026,              10.00,          33107321,            563.45,    18654320017.45
12 MAY 2026,STRIDERS,SM,STRIDERS IMPEX LIMITED   ,Listed    ,12 MAY 2026,              10.00,          18616880,             66.70,     1241745896.00  
12 MAY 2026,STUDDS,EQ,STUDDS ACCESSORIES LTD   ,Listed    ,12 MAY 2026,               5.00,          39353400,            456.20,    17953021080.00    
12 MAY 2026,STUDIOLSD,ST,STUDIO LSD LIMITED       ,Listed    ,12 MAY 2026,               2.00,          51891755,             10.95,      568214717.25 
12 MAY 2026,STYL,EQ,SESHAASAI TECHNOLOGIES L ,Listed    ,12 MAY 2026,              10.00,         161805826,            255.90,    41409346989.90      
12 MAY 2026,STYLAMIND,EQ,STYLAM INDUSTRIES LIMITED,Listed    ,12 MAY 2026,               5.00,          16948060,           2460.60,    41702396436.00 
12 MAY 2026,STYLEBAAZA,EQ,BAAZAR STYLE RETAIL LTD  ,Listed    ,12 MAY 2026,               5.00,          74617353,            391.15,    29186577625.95
12 MAY 2026,STYRENIX,EQ,STYRENIX PERFORMANCE LTD ,Listed    ,12 MAY 2026,              10.00,          17585625,           2224.40,    39117464250.00  
12 MAY 2026,SUBAHOTELS,SM,SUBA HOTELS LIMITED      ,Listed    ,12 MAY 2026,              10.00,          24242516,            133.80,     3243648640.80
12 MAY 2026,SUBEXLTD,EQ,SUBEX LTD                ,Listed    ,12 MAY 2026,               5.00,         562002935,             10.95,     6165172196.95  
12 MAY 2026,SUBROS,EQ,SUBROS LIMITED           ,Listed    ,12 MAY 2026,               2.00,          65235750,            750.70,    48972477525.00    
12 MAY 2026,SUDARCOLOR,EQ,SUDARSHAN COLORNT IND LTD,Listed    ,12 MAY 2026,              10.00,          23081798,            343.10,     7919364893.80
12 MAY 2026,SUDARSCHEM,EQ,SUDARSHAN CHEMICAL INDS L,Listed    ,12 MAY 2026,               2.00,          78611936,            874.70,    68761860419.20
12 MAY 2026,SUDEEPPHRM,EQ,SUDEEP PHARMA LIMITED    ,Listed    ,12 MAY 2026,               1.00,         112948625,            631.00,    71270582375.00
12 MAY 2026,SUKHJITS,EQ,SUKHJIT STARCH & CHEM LTD,Listed    ,12 MAY 2026,               5.00,          31244000,            194.70,     6083519240.00  
12 MAY 2026,SULA,EQ,SULA VINEYARDS LIMITED   ,Listed    ,12 MAY 2026,               2.00,          84447229,            165.60,    13986150067.00      
12 MAY 2026,SUMEETINDS,EQ,SUMEET IND LIMITED       ,Listed    ,12 MAY 2026,               2.00,         526325680,             30.00,    15789770400.00
12 MAY 2026,SUMICHEM,EQ,SUMITOMO CHEM INDIA LTD  ,Listed    ,12 MAY 2026,              10.00,         499145736,            444.85,   222044980659.60  
12 MAY 2026,SUMIT,BE,SUMIT WOODS LIMITED      ,Listed    ,12 MAY 2026,              10.00,          47858753,             46.25,     2213467326.25     
12 MAY 2026,SUMMITSEC,EQ,SUMMIT SECURITIES LTD    ,Listed    ,12 MAY 2026,              10.00,          10901781,           1557.60,    16980614085.60 
12 MAY 2026,SUNCLAY,EQ,SUNDARAM CLAYTON LIMITED ,Listed    ,12 MAY 2026,               5.00,          22046162,           1430.10,    31528216276.20   
12 MAY 2026,SUNDARAM,EQ,SUNDARAM MULTI PAP LTD   ,Listed    ,12 MAY 2026,               1.00,         473877773,              1.40,      663428882.20  
12 MAY 2026,SUNDARMFIN,EQ,SUNDARAM FINANCE LTD     ,Listed    ,12 MAY 2026,              10.00,         111103860,           4599.20,   510988872912.00
12 MAY 2026,SUNDRMBRAK,EQ,SUNDARAM BRAK LININGS LTD,Listed    ,12 MAY 2026,              10.00,           3934575,            634.50,     2496487837.50
12 MAY 2026,SUNDRMFAST,EQ,SUNDRAM FASTENERS LTD    ,Listed    ,12 MAY 2026,               1.00,         210128370,            826.45,   173660591386.50
12 MAY 2026,SUNDROP,EQ,SUNDROP BRANDS LIMITED   ,Listed    ,12 MAY 2026,              10.00,          37696853,            670.25,    25266315723.25   
12 MAY 2026,SUNFLAG,EQ,SUNFLAG IRON AND STEEL CO,Listed    ,12 MAY 2026,              10.00,         180219448,            365.70,    65906252133.60   
12 MAY 2026,SUNLITE,ST,SUNLITE RECYCLING IND LTD,Listed    ,12 MAY 2026,              10.00,          13805848,            491.10,     6780051952.80   
12 MAY 2026,SUNPHARMA,EQ,SUN PHARMACEUTICAL IND L ,Listed    ,12 MAY 2026,               1.00,        2399334970,           1845.70,  4428452554129.00 
12 MAY 2026,SUNREST,SM,SUNREST LIFESCIENCE LTD  ,Listed    ,11 MAY 2026,              10.00,           8582400,             40.30,      345870720.00   
12 MAY 2026,SUNTECH,SM,SUNTECH INFRA SOLUTIONS L,Listed    ,12 MAY 2026,              10.00,          19362600,             40.00,      774504000.00   
12 MAY 2026,SUNTECK,EQ,SUNTECK REALTY LIMITED   ,Listed    ,12 MAY 2026,               1.00,         146842025,            304.95,    44779475523.75   
12 MAY 2026,SUNTV,EQ,SUN TV NETWORK LIMITED   ,Listed    ,12 MAY 2026,               5.00,         394084620,            560.20,   220766204124.00     
12 MAY 2026,SUPERHOUSE,EQ,SUPERHOUSE LIMITED       ,Listed    ,12 MAY 2026,              10.00,          11025000,            151.45,     1669515750.00
12 MAY 2026,SUPERSPIN,EQ,SUPER SPINNING MILLS LTD ,Listed    ,12 MAY 2026,               1.00,          55000000,              5.25,      289300000.00 
12 MAY 2026,SUPRAJIT,EQ,SUPRAJIT ENGINEERING LTD ,Listed    ,12 MAY 2026,               1.00,         137171147,            417.85,    57316963773.95  
12 MAY 2026,SUPREME,EQ,SUPREME HOLDIN N HOSP I L,Listed    ,12 MAY 2026,              10.00,          38646853,             49.85,     1926159153.50   
12 MAY 2026,SUPREMEENG,BZ,SUPREME ENGINEERING LTD  ,Listed    ,12 MAY 2026,               1.00,         249950000,              0.95,      242451500.00
12 MAY 2026,SUPREMEIND,EQ,SUPREME INDUSTRIES LTD   ,Listed    ,12 MAY 2026,               2.00,         127026870,           3534.10,   448925661267.00
12 MAY 2026,SUPREMEINF,EQ,SUPREME INFRA. LTD.      ,Listed    ,12 MAY 2026,              10.00,          96735760,             82.20,     7951679472.00
12 MAY 2026,SUPREMEPWR,ST,SUPREME POWER EQUIPMENT L,Listed    ,12 MAY 2026,              10.00,          24991135,            252.65,     6314010257.75
12 MAY 2026,SUPRIYA,EQ,SUPRIYA LIFESCIENCE LTD  ,Listed    ,12 MAY 2026,               2.00,          80482800,            675.80,    54390276240.00   
12 MAY 2026,SURAJEST,EQ,SURAJ ESTATE DEVELOPERS L,Listed    ,12 MAY 2026,               5.00,          47773388,            220.70,    10544542199.35  
12 MAY 2026,SURAJLTD,EQ,SURAJ LIMITED            ,Listed    ,12 MAY 2026,              10.00,          18364100,            235.40,     4322909140.00  
12 MAY 2026,SURAKSHA,EQ,SURAKSHA DIAGNOSTIC LTD  ,Listed    ,12 MAY 2026,               2.00,          52080758,            291.90,    15202373260.20  
12 MAY 2026,SURANASOL,EQ,SURANA SOLAR LIMITED     ,Listed    ,12 MAY 2026,               5.00,          49206600,             26.90,     1323165474.00 
12 MAY 2026,SURANAT&P,EQ,SURANA TELECOM AND POW LT,Listed    ,12 MAY 2026,               1.00,         135759963,             18.10,     2458612929.95 
12 MAY 2026,SURANI,ST,SURANI STEEL TUBES LTD.  ,Listed    ,12 MAY 2026,              10.00,          15548036,            135.80,     2111423288.80    
12 MAY 2026,SURYALA,EQ,SURYALATA SPINNING MILL L,Permitted ,12 MAY 2026,              10.00,           4267000,            357.80,     1526732600.00   
12 MAY 2026,SURYALAXMI,EQ,SURYALAKSHMI COT MIL LTD ,Listed    ,12 MAY 2026,              10.00,          18805290,             57.45,     1079987804.70
12 MAY 2026,SURYAROSNI,EQ,SURYA ROSHNI LTD         ,Listed    ,12 MAY 2026,               5.00,         217635896,            239.70,    52167324271.20
12 MAY 2026,SURYODAY,EQ,SURYODAY SMALL FIN BK LTD,Listed    ,12 MAY 2026,              10.00,         106289824,            172.65,    18349875215.35  
